ID,Author,Channel,Content Length,Content
558830624098484244,LethalTootsiePop,mutedvc,2,ok
558830647397974036,Glitzerate,mutedvc,8,I'm back
558830678691676160,Glitzerate,mutedvc,13,I had errands
558830720689242112,WalterClements3232,mutedvc,30,https://skribbl.io/?jpg8oEvOJe
558830729065398290,GuyIsWater,mutedvc,17,!play bonetrousle
558830730726211586,Pokécord,pokecord,0,
558830731036459010,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `bonetrousle`
558830733083279361,Rythm,mutedvc,0,
558830741182742529,Lodonerry,mutedvc,30,https://skribbl.io/?gTJXmTC5VA
558830756005412884,Lodonerry,mutedvc,8,the link
558830820517871639,GuyIsWater,mutedvc,2,!s
558830821063262252,Rythm,mutedvc,26,**Skipping?** (1/6 people)
558830843481554944,WalterClements3232,mutedvc,34,yeah uhh my link dont work no more
558830848103809043,Lodonerry,mutedvc,30,https://skribbl.io/?xbh7sdUj8U
558830849894776833,Pokécord,pokecord,0,
558830860816875531,WalterClements3232,mutedvc,6,!leave
558830861433176064,Lodonerry,mutedvc,14,this one works
558830861672382464,Rythm,mutedvc,31,📭 **Successfully disconnected**
558830890470342681,GuyIsWater,mutedvc,16,!play ur mom gay
558830896757866527,Rythm,mutedvc,58,<:youtube:335112740957978625> **Searching** 🔎 `ur mom gay`
558830898741641218,Rythm,mutedvc,73,**Playing** 🎶 `Son tells mom he's gay_ she reacts in the best way` - Now!
558830969017204737,Lodonerry,mutedvc,52,<@200803511682859008> https://skribbl.io/?xbh7sdUj8U
558831018610524181,Lodonerry,mutedvc,39,@sheldon https://skribbl.io/?xbh7sdUj8U
558831019982323785,Pokécord,pokecord,0,
558831050495885313,Lodonerry,mutedvc,53,<@!320298786855321600> https://skribbl.io/?xbh7sdUj8U
558831099481161731,w334,general,11,Sorry spank
558831121866031145,w334,general,27,But you’re kinda cringe bro
558831225427460106,GuyIsWater,mutedvc,12,gregory heff
558831238862077962,GuyIsWater,mutedvc,11,good enough
558831252547960832,Glitzerate,mutedvc,27,move music bot to music pls
558831260357754899,Lodonerry,mutedvc,24,<@!320298786855321600> .
558831297972404224,GuyIsWater,mutedvc,22,!play thanos vs shaggy
558831298739961856,Rythm,mutedvc,64,<:youtube:335112740957978625> **Searching** 🔎 `thanos vs shaggy`
558831300379934741,Rythm,mutedvc,0,
558831375839658004,GuyIsWater,mutedvc,2,!s
558831376414146563,Rythm,mutedvc,75,❌ **You need to be in the same voice channel as Rythm to use this command**
558831380365312002,Lodonerry,mutedvc,35,<@!320039437801226260> thats every2
558831398736101379,Glitzerate,mutedvc,36,i am JoJo <:brub:558783598782578689>
558831469817233420,Glitzerate,mutedvc,12,!disconnecyt
558831484564275231,Glitzerate,mutedvc,11,!disconnect
558831485558325248,Rythm,mutedvc,31,📭 **Successfully disconnected**
558831554684518400,Glitzerate,mutedvc,20,!p onett theme short
558831555355869184,Rythm,mutedvc,65,<:youtube:335112740957978625> **Searching** 🔎 `onett theme short`
558831558228705280,Rythm,mutedvc,56,**Playing** 🎶 `Onett - Earthbound Music Extended` - Now!
558831609852461107,Glitzerate,mutedvc,1,😎
558831734024568837,Glitzerate,mutedvc,15,THE WORD'S BARK
558831735731781633,Pokécord,pokecord,0,
558831933312991232,Emergence,general,0,
558832213911666698,Glitzerate,general,6,damn..
558832576303988787,Lodonerry,mutedvc,46,<@!220157259781636097> we're playing Pictochat
558832655165292544,Lodonerry,mutedvc,17,i've been kicked?
558832708885938207,Glitzerate,mutedvc,68,!p https://www.youtube.com/results?search_query=pokey+means+business
558832709640912896,Rythm,mutedvc,113,<:youtube:335112740957978625> **Searching** 🔎 `https://www.youtube.com/results?search_query=pokey+means+business`
558832710727237632,Rythm,mutedvc,16,❌ **No matches**
558832717605634058,Glitzerate,mutedvc,2,!s
558832718507671572,Rythm,mutedvc,17,⏩ ***Skipped*** 👍
558832763638382630,Glitzerate,mutedvc,46,!p https://www.youtube.com/watch?v=n3nYwTSkr0Q
558832764200157197,Rythm,mutedvc,91,<:youtube:335112740957978625> **Searching** 🔎 `https://www.youtube.com/watch?v=n3nYwTSkr0Q`
558832766205296650,Rythm,mutedvc,72,**Playing** 🎶 `Pokey Means Business! - Earthbound Music Extended` - Now!
558832778058268674,Glitzerate,mutedvc,10,stupid mer
558833005821689856,Glitzerate,mutedvc,12,sorry damien
558833322311155723,Lodonerry,mutedvc,60,<@!220157259781636097> join ushttps://skribbl.io/?xbh7sdUj8U
558833347527180288,Alex_ I think.,colonization,33,who in the name of fuck pinged me
558833348613505035,Pokécord,pokecord,0,
558833361737744394,Alex_ I think.,colonization,7,8 times
558833455098626061,Glitzerate,mutedvc,2,!s
558833456218636288,Rythm,mutedvc,17,⏩ ***Skipped*** 👍
558833502297128970,Glitzerate,mutedvc,12,!disconnecyt
558833514242375695,Glitzerate,mutedvc,11,!disconnext
558833525961523212,Glitzerate,mutedvc,11,!disconnect
558833527060299805,Rythm,mutedvc,31,📭 **Successfully disconnected**
558833674913710081,Alex_ I think.,general,14,what up gamers
558833692869525514,Alex_ I think.,general,16,i got beef jerky
558833721944571935,ImmortalLucario,general,4,nice
558833742920286228,ImmortalLucario,general,26,i got crippling depression
558833773735575573,ImmortalLucario,general,42,why cant we have a new kid icarus game ffs
558833794564489217,Alex_ I think.,general,4,sad!
558833808032399361,ImmortalLucario,general,4,SAD!
558833914291159061,Alex_ I think.,general,90,No deadass i WANT  a Kid Icarus game_ if not at least a port of Uprising_ on the switch :(
558833979978154014,ImmortalLucario,general,31,sakurai said hes not porting it
558833981207085068,Pokécord,pokecord,0,
558834105220071436,Alex_ I think.,general,98,well sakurai also said he wasnt putting isabelle in smash back int he era of brawl so you neva kno
558834131820216320,ImmortalLucario,general,3,oof
558834133225308180,Pokécord,pokecord,0,
558834291102973982,Alex_ I think.,general,32,pit mains online be like: side b
558834355716489246,Alex_ I think.,general,40,Me playing pit: dair dair nair bair dair
558834504312029184,Alex_ I think.,general,41,*seriously his down air is honestly epic*
558834622885003268,Alex_ I think.,general,64,*almost as powerful as Dark Pit's side B and it's more reliable*
558834680653152256,MEE6,r-garfriends,0,
558835586891513856,king of no one,mutedvc,30,!play revenge minecraft parody
558835587562602506,Rythm,mutedvc,72,<:youtube:335112740957978625> **Searching** 🔎 `revenge minecraft parody`
558835590339231761,Rythm,mutedvc,104,**Playing** 🎶 `"Revenge" - A Minecraft Parody of Usher's DJ Got Us Fallin' In Love (Music Video)` - Now!
558835631053078562,WalterClements3232,mutedvc,6,!leave
558835631778824192,Rythm,mutedvc,31,📭 **Successfully disconnected**
558835643627864085,WalterClements3232,mutedvc,8,fuck you
558835809034305537,king of no one,mutedvc,10,thats mean
558836249771769871,Glitzerate,colonization,8,it was I
558836255308382209,Glitzerate,colonization,2,jk
558837483299799040,Glitzerate,r-garfriends,8,not true
558837678448181278,Lodonerry,mutedvc,18,@everyone equariam
558838051770597397,raki,general,14,I hate Sakurai
558838092228853764,raki,general,30,everyone worships him as a God
558838164739850274,raki,general,43,When he makes the dumbest fucking decisions
558838228120240128,raki,general,69,like putting some irrelevant Fire Emblem characters instead of Shadow
558838289822646292,raki,mutedvc,19,ARE WE DOIN SKIRBBL
558838304225624065,Lodonerry,mutedvc,3,yes
558838366141939743,raki,mutedvc,20,IMMA HOP THE FUCK IN
558838464540442631,Glitzerate,general,3,man
558838480721936389,Alex_ I think.,general,61,you have to understand how big a series fire emblem really is
558838486296428554,WalterClements3232,mutedvc,30,my internet is so fucking slow
558838510379991080,Glitzerate,general,24,ps4 gamer can't relate 😔
558838518470934529,WalterClements3232,mutedvc,31,i see everything 5 seconds late
558838576880812033,WalterClements3232,mutedvc,12,IM AT 3 BARS
558838800005070858,ImmortalLucario,general,4,raki
558838820997431298,ImmortalLucario,general,28,stop being an entitled bitch
558838888689434636,Lodonerry,mutedvc,10,rip walter
558838939511816202,WalterClements3232,mutedvc,22,what the fuck happened
558838970109132802,WalterClements3232,mutedvc,24,i was drawing a campfire
558838983203749901,Alex_ I think.,general,0,
558838993463148546,WalterClements3232,mutedvc,32,and the thing didnt fucking draw
558839035590606858,Alex_ I think.,general,35,theres a *lot* of fire emblem games
558839054167179265,Springy,general,25,But raki he gave us plant
558839079928725504,Springy,general,13,Plant is pure
558839093300297748,Alex_ I think.,general,55,it makes sense there is a lot of fire emblem characters
558839169816985601,ImmortalLucario,general,18,plus its marketing
558839363681910809,Lodonerry,mutedvc,10,i am venom
558840958297309194,Lodonerry,mutedvc,29,arabic isnt that hard to read
558841023732908033,Lodonerry,mutedvc,14,what the fuck?
558841501656940557,WalterClements3232,mutedvc,45,no way im drawing a casino_ baby_ or a palace
558841544640036875,WalterClements3232,mutedvc,36,if i couldnt make a fucking campfire
558842421195309067,puppo boye (might have cancer),general,96,Guys there’s a badly coded pewdiepie ransomware that deletes your files watch ywhat you download
558842568863907860,FormulatedMathematic,general,11,Bruh moment
558843193064423464,puppo boye (might have cancer),memes,37,SLOB ON ME KNOB_ LIKE CORN ON THE COB
558843297041481749,☆.｡.*The Pirating Pioneer.｡.*☆,general,4,Bro.
558843638923395142,slimeball,colonization,12,hah get rekt
558843742073913351,WalterClements3232,mutedvc,0,
558843758649671680,WalterClements3232,mutedvc,17,heres what i mean
558843791813902336,WalterClements3232,mutedvc,37,people are saying shit like wristband
558843824647045122,WalterClements3232,mutedvc,40,and the hand still isnt even fully drawn
558843870935252997,slimeball,general,36,we live in a society where greg eats
558843872113852420,Pokécord,pokecord,0,
558843873414086676,Lodonerry,mutedvc,3,yes
558843878107643915,Lodonerry,mutedvc,1,3
558843881827860514,monkey,general,20,wtf is up my n words
558843893949399045,Lodonerry,mutedvc,23,<@200803511682859008> 3
558843903286181900,raki,mutedvc,25,arewe doin another round?
558843927478796299,WalterClements3232,mutedvc,14,i dont want to
558843942557319198,WalterClements3232,mutedvc,15,i cant see shit
558843952774643714,Lodonerry,mutedvc,5,leave
558843955681165333,Lodonerry,mutedvc,4,walt
558844142113914882,Glitzerate,general,57,<@197926265242517504> alright thanks for the heads up man
558844220413050882,NayNayCoding (Taking Breaks),general,45,<@284426445739130880> Hey my fellow n word 🤓🖖
558844235370070016,NayNayCoding (Taking Breaks),general,11,Salutations
558844281574391808,Glitzerate,general,64,All I've been downloading anyway is just pictures anyway im safe
558844380295856128,MEE6,r-garfriends,0,
558844455973552128,WalterClements3232,mutedvc,23,SEE WHAT I FUCKING MEAN
558844478908006440,Glitzerate,mutedvc,3,wtf
558844479415517214,WalterClements3232,mutedvc,18,THIS HIT IS RIGGED
558844480417955851,Pokécord,pokecord,0,
558844520897445899,Glitzerate,mutedvc,3,oof
558844555936399361,WalterClements3232,mutedvc,19,IM BEING RIGGED BRO
558844591269478403,WalterClements3232,mutedvc,24,MY INTERNET IS THROTTLED
558844595610320906,Glitzerate,mutedvc,9,___g_____
558844638505730048,WalterClements3232,mutedvc,30,THIS IS SOME AJIT PAI ASS SHIT
558844721552687104,Glitzerate,mutedvc,12,I'm so tired
558844745376595977,Glitzerate,mutedvc,15,I am gonna rest
558844749465911305,Lodonerry,mutedvc,15,!p dropthechair
558844750145519636,Rythm,mutedvc,60,<:youtube:335112740957978625> **Searching** 🔎 `dropthechair`
558844752536010752,Rythm,mutedvc,37,**Playing** 🎶 `I Forged A Way` - Now!
558844847843311626,WalterClements3232,mutedvc,23,!p Leave it Y'all to me
558844848543629312,Rythm,mutedvc,68,<:youtube:335112740957978625> **Searching** 🔎 `Leave it Y'all to me`
558844850221350943,Rythm,mutedvc,0,
558844867225321494,WalterClements3232,mutedvc,9,fuck what
558844895419432971,WalterClements3232,mutedvc,9,!remove 1
558844896178601994,Rythm,mutedvc,62,✅ **Removed** `Flipp Dinero - Leave Me Alone (Official Video)`
558844977312956419,GuyIsWater,mutedvc,14,!p megalovania
558844978114199574,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558844980433780740,Rythm,mutedvc,0,
558844999769522176,WalterClements3232,mutedvc,10,!p hee hee
558845000448737310,Rythm,mutedvc,55,<:youtube:335112740957978625> **Searching** 🔎 `hee hee`
558845002776707103,Rythm,mutedvc,0,
558845047966007316,WalterClements3232,mutedvc,9,!remove 2
558845048637227028,Rythm,mutedvc,56,✅ **Removed** `SI TE RIES PIERDES NIVEL AYUWOKI HEE HEE`
558845100449464360,Lodonerry,mutedvc,31,!p gregory heffley vs ann frank
558845100738740234,Rythm,mutedvc,76,<:youtube:335112740957978625> **Searching** 🔎 `gregory heffley vs ann frank`
558845102735491083,Rythm,mutedvc,0,
558845232452730930,DropTheChair,mutedvc,46,!p https://www.youtube.com/watch?v=6OVWBbDrVkU
558845232826023976,Rythm,mutedvc,91,<:youtube:335112740957978625> **Searching** 🔎 `https://www.youtube.com/watch?v=6OVWBbDrVkU`
558845234830639126,Rythm,mutedvc,0,
558845317685182504,MEE6,r-lodeddiper,0,
558845647302688808,DropTheChair,mutedvc,2,!s
558845648477356063,Rythm,mutedvc,17,⏩ ***Skipped*** 👍
558845665137131520,DropTheChair,mutedvc,2,!s
558845665761951785,Rythm,mutedvc,17,⏩ ***Skipped*** 👍
558845688042094613,WalterClements3232,mutedvc,3,noo
558845733348835338,WalterClements3232,mutedvc,25,it was anne frank vs greg
558845736444493825,GuyIsWater,mutedvc,14,!p megalovania
558845737346138112,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558845739833360415,Rythm,mutedvc,0,
558845768983642113,WalterClements3232,mutedvc,9,!remove 1
558845769684353034,Rythm,mutedvc,39,✅ **Removed** `Undertale - Megalovania`
558845878547513354,GuyIsWater,mutedvc,14,!p megalovania
558845879226990610,Rythm,mutedvc,59,<:youtube:335112740957978625> **Searching** 🔎 `megalovania`
558845882083049492,Rythm,mutedvc,0,
558845895861469214,Lodonerry,mutedvc,7,!volume
558845896629026821,Rythm,mutedvc,144,❌ **This command requires you to either have a role named `DJ` or `Manage Channels` permission to use it** (being alone with the bot also works)
558845900479266846,GuyIsWater,mutedvc,14,let me play it
558846017999470593,WalterClements3232,mutedvc,12,fucking stop
558846059397382165,WalterClements3232,mutedvc,9,!remove 1
558846060064145408,Rythm,mutedvc,39,✅ **Removed** `Undertale - Megalovania`
558846126866956289,GuyIsWater,mutedvc,22,!p bruh sound effect 2
558846127521398794,Rythm,mutedvc,67,<:youtube:335112740957978625> **Searching** 🔎 `bruh sound effect 2`
558846128880222209,Rythm,mutedvc,0,
558846162573197323,Alex_ I think.,general,22,drink my gamer boy pee
558846234350190614,raki,mutedvc,17,FUCKK ALLL OF YOU
558846243795894273,raki,mutedvc,16,I WAS WINNING TO
558846355435421708,raki,mutedvc,22,YOU TRY DRAWING PAYPAL
558846429163159552,PeterC800,pokecord,14,p!catch hoppip
558846429595041793,Pokécord,pokecord,68,Congratulations <@538077108904132610>! You caught a level 34 Hoppip!
558846440328134697,>~{ᏩᎡᎪNᎠ}~<,general,10,what is up
558846444883148801,WalterClements3232,mutedvc,29,i hate when that shit happens
558846456136466433,MEE6,r-lodeddiper,0,
558846475426070548,WalterClements3232,mutedvc,24,you pick the easiest one
558846484838350859,Lodonerry,mutedvc,13,Drop is dting
558846515305644056,WalterClements3232,mutedvc,33,its still hard as fuck to draw it
558846535979368448,WalterClements3232,mutedvc,18,everyone kicks you
558846547526156309,raki,mutedvc,9,sigh same
558846584998068245,DropTheChair,mutedvc,0,
558846608595353613,raki,mutedvc,4,trap
558846613313814528,>~{ᏩᎡᎪNᎠ}~<,mutedvc,3,???
558846619211137026,king of no one,mutedvc,3,yes
558846815319883776,Lodonerry,mutedvc,6,incest
558846830268383253,raki,mutedvc,12,you all suck
558846845078470676,raki,mutedvc,13,i try my best
558846855639990294,raki,mutedvc,16,and you all kick
558846879182356490,Lodonerry,mutedvc,21,im not a mirror bitch
558846915807019050,raki,mutedvc,43,you were all jealous because i had the lead
558847007641567281,WalterClements3232,mutedvc,31,im waiting this whole thing out
